TransactionID,Date,ProductID,BranchID,Quantity,Discount,PaymentMethod
565,2026-04-09,P024,B03,8,2,QRIS
566,2026-03-19,P002,B01,3,2,QRIS
567,2026-03-22,P010,B03,1,4,Cash
568,2026-03-31,P008,B03,2,20,E-Wallet
569,2026-01-07,P015,B01,3,8,E-Wallet
570,2026-04-19,P001,B02,1,13,Debit Card
571,2026-05-30,P019,B02,8,16,Credit Card
572,2026-03-01,P020,B03,5,14,QRIS
573,2026-02-04,P016,B05,2,5,E-Wallet
574,2026-03-31,P016,B04,1,9,Debit Card
575,2026-06-24,P023,B03,4,1,E-Wallet
576,2026-06-03,P006,B04,7,7,Debit Card
577,2026-05-13,P018,B03,9,3,Cash
578,2026-04-26,P002,B03,3,8,Credit Card
579,2026-03-25,P012,B05,2,18,Debit Card
580,2026-06-02,P021,B03,8,4,E-Wallet
581,2026-06-11,P021,B04,7,13,Credit Card
582,2026-06-20,P005,B02,3,1,QRIS
583,2026-04-15,P002,B02,8,10,Credit Card
584,2026-05-19,P017,B03,5,10,Credit Card
585,2026-01-30,P004,B05,5,7,Cash
586,2026-04-09,P013,B05,4,5,Cash
587,2026-03-29,P022,B03,8,16,QRIS
588,2026-03-06,P011,B03,6,10,Cash
589,2026-02-16,P003,B01,7,10,Debit Card
590,2026-05-14,P005,B02,2,14,Debit Card
591,2026-01-16,P016,B05,7,14,Debit Card
592,2026-03-07,P004,B03,10,3,E-Wallet
593,2026-03-15,P002,B05,1,0,Debit Card
594,2026-06-29,P008,B05,10,15,Debit Card
595,2026-02-12,P009,B01,4,8,Debit Card
596,2026-02-01,P016,B04,5,1,Cash
597,2026-05-29,P020,B03,5,16,E-Wallet
598,2026-03-19,P011,B02,2,20,Cash
599,2026-03-09,P004,B02,5,12,Cash
600,2026-02-05,P021,B05,10,1,Cash
601,2026-02-27,P005,B01,10,1,QRIS
602,2026-05-06,P013,B02,6,8,QRIS
603,2026-01-12,P014,B01,7,2,Credit Card
604,2026-06-13,P008,B04,1,11,E-Wallet
605,2026-01-11,P003,B01,10,12,Debit Card
606,2026-06-14,P004,B04,4,7,Credit Card
607,2026-02-12,P022,B02,4,3,E-Wallet
608,2026-03-24,P018,B03,9,13,Debit Card
609,2026-05-07,P020,B02,9,20,Cash
610,2026-04-01,P011,B04,7,5,Debit Card
611,2026-02-24,P010,B03,10,10,QRIS
612,2026-04-02,P001,B03,8,18,QRIS
613,2026-04-27,P022,B04,3,9,E-Wallet
614,2026-04-27,P013,B02,7,9,Credit Card
615,2026-06-09,P020,B01,3,7,QRIS
616,2026-05-28,P002,B01,2,13,E-Wallet
617,2026-06-27,P020,B03,4,7,QRIS
618,2026-03-21,P020,B02,10,3,Debit Card
619,2026-02-09,P019,B04,2,5,Debit Card
620,2026-01-09,P003,B02,7,1,E-Wallet
621,2026-06-22,P013,B03,2,8,E-Wallet
622,2026-05-07,P010,B02,2,14,QRIS
623,2026-02-14,P020,B04,5,13,Cash
624,2026-04-30,P023,B04,3,6,Debit Card
625,2026-04-21,P018,B01,4,11,QRIS
626,2026-03-03,P015,B03,2,3,Debit Card
627,2026-01-26,P005,B03,2,16,QRIS
628,2026-02-20,P021,B03,4,19,QRIS
629,2026-06-09,P005,B03,5,12,Debit Card
630,2026-06-04,P011,B02,1,0,Cash
631,2026-04-25,P003,B05,10,11,QRIS
632,2026-04-07,P006,B04,4,6,Cash
633,2026-03-05,P015,B05,4,5,Credit Card
634,2026-06-04,P023,B03,8,3,E-Wallet
635,2026-03-15,P010,B02,3,20,Debit Card
636,2026-04-11,P016,B05,10,15,Cash
637,2026-04-25,P023,B01,1,5,QRIS
638,2026-05-15,P012,B04,5,6,QRIS
639,2026-05-08,P008,B03,8,17,Debit Card
640,2026-05-16,P007,B04,7,2,Cash
641,2026-02-27,P025,B03,1,11,Credit Card
642,2026-02-17,P023,B01,5,12,Credit Card
643,2026-05-22,P004,B02,2,6,Cash
644,2026-01-30,P006,B03,1,19,Credit Card
645,2026-03-20,P016,B04,9,19,Debit Card
646,2026-06-29,P012,B03,6,12,Debit Card
647,2026-06-27,P023,B02,7,12,QRIS
648,2026-03-26,P001,B01,8,14,Debit Card
649,2026-05-05,P007,B04,10,1,Credit Card
650,2026-01-05,P008,B01,1,8,E-Wallet
651,2026-06-24,P024,B05,9,20,Debit Card
652,2026-03-17,P021,B04,1,18,Cash
653,2026-02-21,P013,B03,7,8,Credit Card
654,2026-06-14,P015,B03,5,11,Credit Card
655,2026-06-04,P001,B04,1,13,Cash
656,2026-02-02,P008,B02,9,7,QRIS
657,2026-01-21,P022,B02,1,4,E-Wallet
658,2026-06-26,P018,B04,10,8,QRIS
659,2026-06-15,P001,B04,4,12,Cash
660,2026-06-08,P001,B02,6,17,Debit Card
661,2026-06-29,P001,B01,5,9,QRIS
662,2026-03-12,P023,B04,5,4,E-Wallet
663,2026-01-23,P013,B04,7,10,Cash
664,2026-06-15,P016,B04,9,0,Cash
665,2026-06-20,P016,B02,4,7,Debit Card
666,2026-05-28,P001,B02,5,15,QRIS
667,2026-04-24,P010,B01,4,18,QRIS
668,2026-01-11,P017,B02,10,4,Credit Card
669,2026-05-07,P002,B02,4,18,E-Wallet
670,2026-02-26,P023,B02,2,1,Debit Card
671,2026-02-06,P005,B04,4,10,Cash
672,2026-05-24,P024,B03,5,6,QRIS
673,2026-04-02,P016,B02,6,3,Debit Card
674,2026-03-25,P013,B03,7,9,QRIS
675,2026-06-24,P002,B01,7,2,Debit Card
676,2026-01-09,P009,B04,4,15,Credit Card
677,2026-05-03,P019,B02,6,4,E-Wallet
678,2026-05-03,P005,B02,7,0,Debit Card
679,2026-01-30,P010,B02,4,5,QRIS
680,2026-06-16,P012,B02,4,4,QRIS
681,2026-04-07,P002,B05,6,0,Cash
682,2026-05-07,P019,B02,1,13,E-Wallet
683,2026-06-09,P003,B01,2,1,Debit Card
684,2026-04-09,P020,B03,1,20,E-Wallet
685,2026-04-04,P010,B04,3,12,Cash
686,2026-02-16,P001,B05,9,15,E-Wallet
687,2026-02-13,P019,B02,7,3,Credit Card
688,2026-02-19,P003,B05,5,6,Cash
689,2026-04-28,P021,B03,2,16,Debit Card
690,2026-02-08,P024,B05,3,3,Debit Card
691,2026-01-16,P019,B05,7,13,E-Wallet
692,2026-06-13,P011,B02,9,16,Cash
693,2026-05-20,P002,B05,5,2,Debit Card
694,2026-03-18,P005,B04,9,5,QRIS
695,2026-03-14,P021,B03,1,16,Cash
696,2026-06-13,P002,B05,9,12,Debit Card
697,2026-03-21,P005,B02,7,4,E-Wallet
698,2026-02-02,P024,B02,5,16,E-Wallet
699,2026-05-09,P001,B01,8,17,Credit Card
700,2026-04-24,P017,B03,8,2,Debit Card
701,2026-03-18,P012,B03,5,14,Cash
702,2026-05-13,P006,B01,8,20,Cash
703,2026-03-01,P008,B02,8,5,QRIS
704,2026-05-22,P005,B02,5,17,E-Wallet
705,2026-04-24,P011,B04,10,4,QRIS
706,2026-04-23,P021,B01,9,10,Cash
707,2026-01-26,P012,B05,2,0,Cash
708,2026-05-05,P003,B01,10,20,QRIS
709,2026-02-20,P025,B05,8,6,Cash
710,2026-03-27,P015,B03,9,15,Debit Card
711,2026-02-25,P003,B04,8,11,QRIS
712,2026-03-18,P001,B03,5,18,Cash
713,2026-04-07,P020,B01,6,17,QRIS
714,2026-06-18,P001,B05,5,15,QRIS
715,2026-04-26,P008,B05,5,0,QRIS
716,2026-06-24,P020,B05,4,10,Credit Card
717,2026-06-13,P008,B01,5,12,Credit Card
718,2026-04-22,P001,B04,5,2,Credit Card
719,2026-06-27,P011,B01,4,20,Credit Card
720,2026-06-11,P012,B05,8,15,QRIS
721,2026-02-11,P023,B04,1,11,QRIS
722,2026-03-17,P017,B05,9,1,Debit Card
723,2026-01-31,P020,B03,6,3,E-Wallet
724,2026-06-09,P006,B01,2,12,Cash
725,2026-04-08,P022,B02,4,5,QRIS
726,2026-06-03,P014,B02,7,5,QRIS
727,2026-01-05,P025,B02,9,14,Credit Card
728,2026-03-13,P017,B01,10,4,E-Wallet
729,2026-03-19,P023,B04,2,17,Cash
730,2026-02-14,P012,B01,7,18,Debit Card
731,2026-02-10,P014,B04,9,12,QRIS
732,2026-01-10,P005,B03,8,12,Cash
733,2026-06-05,P020,B01,9,9,Cash
734,2026-06-24,P020,B02,2,14,E-Wallet
735,2026-02-21,P023,B05,1,6,Credit Card
736,2026-01-20,P011,B02,6,5,Cash
737,2026-02-19,P007,B05,9,13,Cash
738,2026-03-25,P003,B03,10,18,Cash
739,2026-03-08,P002,B02,3,8,Debit Card
740,2026-05-21,P001,B04,9,8,E-Wallet
741,2026-05-02,P018,B04,2,3,QRIS
742,2026-05-12,P019,B04,5,10,Debit Card
743,2026-06-06,P002,B01,2,10,E-Wallet
744,2026-02-12,P025,B01,4,1,QRIS
745,2026-05-21,P013,B05,2,19,E-Wallet
746,2026-01-26,P020,B02,2,3,QRIS
747,2026-02-05,P013,B05,8,20,Debit Card
748,2026-02-06,P009,B02,3,7,Cash
749,2026-02-18,P020,B02,8,20,Cash
750,2026-01-13,P007,B02,4,12,QRIS
751,2026-03-07,P010,B02,3,19,E-Wallet
752,2026-01-19,P006,B04,6,3,QRIS
753,2026-06-08,P014,B04,5,7,E-Wallet
754,2026-01-13,P022,B03,8,16,Credit Card
755,2026-05-10,P021,B05,2,3,E-Wallet
756,2026-05-19,P020,B01,6,20,Cash
757,2026-06-12,P005,B02,4,12,Debit Card
758,2026-03-23,P011,B05,7,11,Debit Card
759,2026-06-29,P016,B05,7,0,Debit Card
760,2026-03-25,P006,B05,10,15,E-Wallet
761,2026-02-02,P005,B03,6,16,E-Wallet
762,2026-03-14,P013,B02,8,10,Debit Card
763,2026-02-25,P016,B04,9,6,E-Wallet
764,2026-06-23,P011,B01,3,19,Credit Card
765,2026-06-22,P008,B01,4,4,E-Wallet
766,2026-06-19,P019,B04,8,18,E-Wallet
767,2026-02-18,P006,B02,8,17,Credit Card
768,2026-02-17,P002,B03,9,1,QRIS
769,2026-06-03,P017,B02,10,18,Credit Card
770,2026-03-13,P023,B02,2,3,QRIS
771,2026-03-25,P021,B01,7,0,E-Wallet
772,2026-04-16,P019,B05,8,18,QRIS
773,2026-01-19,P007,B02,3,16,QRIS
774,2026-02-04,P008,B04,3,20,Debit Card
775,2026-03-05,P025,B04,4,6,Credit Card
776,2026-03-21,P009,B02,3,14,Cash
777,2026-01-21,P023,B04,5,20,E-Wallet
778,2026-02-10,P002,B05,4,4,Debit Card
779,2026-02-25,P010,B04,9,3,Credit Card
780,2026-02-12,P020,B05,3,0,Credit Card
781,2026-01-07,P021,B05,3,11,Credit Card
782,2026-05-25,P013,B02,1,16,Credit Card
783,2026-03-25,P008,B02,6,6,E-Wallet
784,2026-03-18,P006,B02,10,12,QRIS
785,2026-04-18,P003,B05,3,12,Cash
786,2026-01-10,P012,B02,2,14,Credit Card
787,2026-06-14,P008,B01,1,0,QRIS
788,2026-02-14,P009,B03,5,20,E-Wallet
789,2026-03-19,P021,B03,3,18,Credit Card
790,2026-04-15,P001,B03,7,4,QRIS
791,2026-03-16,P004,B05,2,14,QRIS
792,2026-06-19,P007,B04,8,13,QRIS
793,2026-04-26,P011,B01,1,12,QRIS
794,2026-03-20,P009,B01,4,20,Cash
795,2026-03-05,P012,B03,10,16,E-Wallet
796,2026-05-11,P014,B05,6,4,Cash
797,2026-01-03,P015,B05,2,4,Cash
798,2026-02-18,P016,B01,1,14,E-Wallet
799,2026-01-10,P018,B04,9,3,QRIS
800,2026-02-17,P007,B03,10,19,E-Wallet
801,2026-06-13,P017,B04,7,3,Credit Card
802,2026-03-07,P006,B05,4,16,Cash
803,2026-01-05,P019,B05,7,19,Credit Card
804,2026-01-10,P004,B02,1,4,Cash
805,2026-03-31,P005,B04,7,19,E-Wallet
806,2026-06-20,P019,B05,1,18,QRIS
807,2026-02-05,P010,B01,1,8,Credit Card
808,2026-04-24,P010,B05,6,3,Debit Card
809,2026-06-05,P013,B02,10,19,QRIS
810,2026-04-05,P008,B01,3,10,Credit Card
811,2026-04-03,P006,B02,4,8,QRIS
812,2026-01-25,P003,B02,8,14,E-Wallet
813,2026-04-02,P020,B01,7,4,Cash
814,2026-02-14,P021,B03,5,14,QRIS
815,2026-03-13,P009,B02,9,9,E-Wallet
816,2026-02-28,P025,B04,3,8,QRIS
817,2026-03-29,P004,B05,8,6,QRIS
818,2026-02-21,P009,B01,5,5,Debit Card
819,2026-06-09,P022,B01,1,0,Debit Card
820,2026-02-09,P011,B01,10,8,Credit Card
821,2026-01-03,P024,B02,4,2,QRIS
822,2026-05-21,P007,B05,4,14,Cash
823,2026-01-22,P022,B04,5,10,Debit Card
824,2026-05-30,P016,B04,1,16,QRIS
825,2026-05-11,P011,B05,2,19,Cash
826,2026-04-08,P010,B02,3,7,Debit Card
827,2026-06-29,P018,B04,5,6,QRIS
828,2026-04-25,P004,B01,9,8,QRIS
829,2026-05-20,P012,B02,9,20,Cash
830,2026-02-10,P006,B04,6,5,E-Wallet
831,2026-03-25,P006,B04,6,3,Debit Card
832,2026-04-22,P007,B02,6,0,Debit Card
833,2026-01-06,P015,B02,1,19,E-Wallet
834,2026-03-11,P022,B01,9,20,Credit Card
835,2026-04-13,P009,B01,1,3,Credit Card
836,2026-02-24,P020,B04,9,3,Debit Card
837,2026-01-13,P023,B05,10,18,Cash
838,2026-04-02,P002,B01,6,1,E-Wallet
839,2026-03-02,P022,B04,8,2,E-Wallet
840,2026-01-10,P002,B05,10,1,Debit Card
841,2026-05-06,P020,B02,3,10,Credit Card
842,2026-03-08,P003,B03,3,4,Cash
843,2026-06-21,P013,B04,2,9,E-Wallet
844,2026-04-27,P014,B04,2,3,Credit Card
845,2026-02-02,P024,B04,10,5,E-Wallet
846,2026-01-24,P012,B02,7,12,Cash
847,2026-05-30,P018,B02,7,20,QRIS
848,2026-04-05,P017,B03,7,15,Cash
849,2026-05-22,P015,B05,4,17,Cash
850,2026-06-28,P025,B05,1,0,Debit Card
851,2026-02-10,P016,B02,7,15,QRIS
852,2026-05-08,P005,B01,4,13,E-Wallet
853,2026-05-28,P019,B04,8,7,QRIS
854,2026-03-24,P011,B04,3,15,E-Wallet
855,2026-03-29,P008,B04,8,13,Credit Card
856,2026-01-22,P016,B05,3,0,QRIS
857,2026-01-15,P014,B02,6,15,E-Wallet
858,2026-02-22,P002,B01,8,19,Cash
859,2026-03-09,P024,B05,3,1,Cash
860,2026-02-14,P009,B03,1,20,E-Wallet
861,2026-02-20,P016,B03,9,0,Debit Card
862,2026-04-07,P025,B05,8,6,E-Wallet
863,2026-02-04,P015,B03,6,18,Credit Card
864,2026-05-04,P014,B02,8,1,Credit Card
865,2026-05-29,P009,B01,6,1,Cash
866,2026-01-31,P019,B02,9,20,Debit Card
867,2026-04-04,P021,B05,5,13,E-Wallet
868,2026-02-21,P015,B02,9,1,Credit Card
869,2026-06-15,P023,B01,4,18,Credit Card
870,2026-04-17,P022,B03,7,9,Cash
871,2026-01-13,P024,B01,1,1,QRIS
872,2026-04-26,P024,B02,10,8,Credit Card
873,2026-06-25,P005,B01,6,6,Credit Card
874,2026-06-01,P008,B04,8,6,QRIS
875,2026-04-17,P017,B02,9,10,Debit Card
876,2026-03-11,P009,B05,10,4,Debit Card
877,2026-05-10,P012,B01,6,8,QRIS
878,2026-04-19,P014,B03,5,2,QRIS
879,2026-06-18,P023,B02,8,1,QRIS
880,2026-04-26,P004,B04,6,5,Credit Card
881,2026-01-18,P004,B01,10,3,Debit Card
882,2026-01-24,P025,B03,7,9,E-Wallet
883,2026-01-13,P018,B03,1,6,Cash
884,2026-04-19,P012,B02,6,11,Credit Card
885,2026-05-15,P015,B01,8,12,QRIS
886,2026-03-28,P010,B05,10,14,Credit Card
887,2026-05-02,P007,B05,4,18,E-Wallet
888,2026-05-03,P004,B04,4,14,Debit Card
889,2026-02-04,P011,B02,4,11,Credit Card
890,2026-02-12,P024,B05,1,2,E-Wallet
891,2026-03-05,P020,B04,5,8,Debit Card
892,2026-03-03,P011,B04,6,14,Credit Card
893,2026-01-24,P025,B05,2,13,Cash
894,2026-05-27,P003,B05,6,11,Debit Card
895,2026-03-27,P005,B04,6,6,E-Wallet
896,2026-02-17,P011,B05,7,8,E-Wallet
897,2026-06-10,P018,B05,4,20,Credit Card
898,2026-02-18,P004,B03,5,18,Debit Card
899,2026-01-13,P017,B03,1,14,QRIS
900,2026-03-14,P016,B04,2,6,E-Wallet
901,2026-03-08,P001,B01,4,4,Cash
902,2026-01-14,P002,B04,8,19,E-Wallet
903,2026-02-07,P006,B05,7,4,QRIS
904,2026-05-04,P023,B04,9,11,Debit Card
905,2026-06-18,P017,B04,2,18,QRIS
906,2026-02-19,P016,B01,4,3,Cash
907,2026-03-14,P012,B03,2,10,Debit Card
908,2026-06-07,P022,B01,6,4,QRIS
909,2026-05-05,P013,B02,2,18,Cash
910,2026-06-19,P024,B01,2,11,Debit Card
911,2026-05-14,P013,B05,9,12,Credit Card
912,2026-02-20,P013,B02,3,7,QRIS
913,2026-06-08,P002,B04,3,11,Cash
914,2026-06-03,P013,B05,7,9,QRIS
915,2026-02-05,P003,B05,7,13,Cash
916,2026-01-07,P015,B05,9,20,QRIS
917,2026-01-12,P004,B04,1,11,Debit Card
918,2026-04-22,P023,B03,3,5,Credit Card
919,2026-05-29,P009,B01,9,6,E-Wallet
920,2026-01-30,P009,B01,7,19,Cash
921,2026-06-26,P008,B01,3,17,Cash
922,2026-05-31,P019,B04,8,4,Cash
923,2026-03-02,P023,B01,7,2,Debit Card
924,2026-04-01,P004,B02,8,11,Debit Card
925,2026-04-20,P024,B01,10,16,Credit Card
926,2026-04-27,P006,B03,2,12,Cash
927,2026-04-13,P011,B04,10,13,Credit Card
928,2026-03-12,P014,B05,4,8,QRIS
929,2026-02-13,P001,B04,4,3,Debit Card
930,2026-05-01,P002,B05,4,1,Debit Card
931,2026-05-04,P004,B02,1,18,Debit Card
932,2026-03-10,P008,B03,7,10,Credit Card
933,2026-02-21,P011,B02,9,11,Cash
934,2026-05-02,P006,B05,9,2,Credit Card
935,2026-05-07,P006,B02,4,12,Debit Card
936,2026-03-28,P023,B01,9,19,Cash
937,2026-02-05,P012,B01,4,3,Debit Card
938,2026-06-16,P009,B02,5,11,Cash
939,2026-05-03,P015,B01,9,19,E-Wallet
940,2026-02-04,P012,B05,7,11,Cash
941,2026-01-08,P022,B02,10,19,QRIS
942,2026-02-24,P018,B02,10,2,Credit Card
943,2026-05-21,P005,B04,1,3,QRIS
944,2026-03-08,P019,B05,9,5,Cash
945,2026-02-14,P016,B02,7,0,Credit Card
946,2026-06-28,P012,B03,1,17,Cash
947,2026-03-12,P024,B01,1,4,QRIS
948,2026-04-14,P001,B04,3,20,Debit Card
949,2026-01-15,P016,B05,5,3,QRIS
950,2026-03-02,P018,B01,6,1,Debit Card
951,2026-01-16,P008,B05,10,17,QRIS
952,2026-04-20,P010,B04,4,5,Cash
953,2026-04-23,P018,B04,9,12,QRIS
954,2026-05-15,P022,B04,7,2,Credit Card
955,2026-05-24,P024,B01,7,19,Credit Card
956,2026-01-15,P023,B03,3,6,E-Wallet
957,2026-03-31,P022,B04,4,17,Credit Card
958,2026-03-07,P015,B01,2,19,Credit Card
959,2026-04-15,P021,B05,7,19,E-Wallet
960,2026-02-26,P006,B03,9,1,Debit Card
961,2026-01-19,P018,B02,9,3,Debit Card
962,2026-05-01,P017,B02,3,20,Credit Card
963,2026-02-20,P001,B05,10,16,Cash
964,2026-03-09,P004,B05,4,6,E-Wallet
965,2026-04-25,P019,B05,6,11,Debit Card
966,2026-04-17,P023,B05,5,12,E-Wallet
967,2026-06-06,P024,B02,6,19,E-Wallet
968,2026-02-18,P008,B04,2,10,Credit Card
969,2026-01-13,P010,B05,9,6,E-Wallet
970,2026-01-02,P005,B02,1,3,Cash
971,2026-04-18,P003,B05,5,19,E-Wallet
972,2026-01-23,P011,B03,6,17,Credit Card
973,2026-04-13,P012,B04,4,11,QRIS
974,2026-04-01,P004,B04,7,1,Credit Card
975,2026-05-27,P021,B02,2,14,QRIS
976,2026-06-15,P011,B05,5,12,QRIS
977,2026-06-25,P023,B05,3,3,Debit Card
978,2026-02-06,P022,B03,8,1,Credit Card
979,2026-06-06,P025,B04,10,13,Debit Card
980,2026-03-18,P015,B02,8,15,E-Wallet
981,2026-04-16,P025,B01,9,16,Cash
982,2026-06-26,P011,B02,7,11,E-Wallet
983,2026-01-12,P021,B02,5,10,QRIS
984,2026-04-29,P012,B02,2,16,Cash
985,2026-01-17,P013,B05,8,14,Credit Card
986,2026-03-19,P017,B05,3,13,Credit Card
987,2026-05-17,P003,B01,7,20,Cash
988,2026-04-03,P002,B01,7,1,QRIS
989,2026-04-27,P020,B05,2,6,E-Wallet
990,2026-06-21,P025,B01,2,19,QRIS
991,2026-05-22,P012,B05,10,13,Debit Card
992,2026-04-07,P015,B03,10,8,Debit Card
993,2026-05-23,P013,B01,5,13,Debit Card
994,2026-02-04,P019,B04,6,18,QRIS
995,2026-01-24,P002,B04,10,3,E-Wallet
996,2026-02-07,P019,B05,6,6,E-Wallet
997,2026-05-06,P016,B01,4,1,E-Wallet
998,2026-05-12,P014,B04,3,19,Debit Card
999,2026-05-24,P019,B05,3,8,E-Wallet
1000,2026-06-02,P006,B02,9,9,Credit Card
