TransactionID,Date,ProductID,BranchID,Quantity,Discount,PaymentMethod
567,2026-01-17,P018,B04,2,18,Cash
568,2026-04-13,P002,B05,8,3,Debit Card
569,2026-01-16,P012,B01,4,0,E-Wallet
570,2026-04-25,P013,B05,8,9,QRIS
571,2026-03-26,P005,B02,10,2,Debit Card
572,2026-03-05,P022,B02,5,6,Debit Card
573,2026-03-22,P022,B02,9,17,E-Wallet
574,2026-01-25,P012,B04,6,0,E-Wallet
575,2026-01-04,P023,B02,4,14,Cash
576,2026-02-19,P021,B05,5,6,Debit Card
577,2026-05-01,P023,B01,10,0,Debit Card
578,2026-01-12,P015,B01,2,6,Debit Card
579,2026-03-11,P018,B04,5,7,Debit Card
580,2026-06-16,P023,B05,5,5,Debit Card
581,2026-06-13,P024,B05,3,19,Cash
582,2026-05-22,P005,B01,9,20,Debit Card
583,2026-03-26,P015,B04,4,2,Debit Card
584,2026-05-28,P019,B04,3,18,Debit Card
585,2026-03-21,P006,B01,10,11,QRIS
586,2026-02-10,P012,B04,4,8,QRIS
587,2026-06-05,P020,B01,8,7,Debit Card
588,2026-01-05,P011,B02,7,20,Credit Card
589,2026-02-14,P023,B02,10,12,QRIS
590,2026-05-02,P009,B03,3,15,Cash
591,2026-04-05,P013,B03,5,11,Cash
592,2026-01-12,P012,B04,9,12,Debit Card
593,2026-04-28,P022,B04,7,19,E-Wallet
594,2026-02-22,P006,B03,9,17,Debit Card
595,2026-01-04,P005,B03,7,18,QRIS
596,2026-02-17,P010,B02,6,2,Debit Card
597,2026-03-31,P011,B05,8,2,Cash
598,2026-04-22,P019,B03,4,6,Debit Card
599,2026-05-25,P025,B02,2,9,Cash
600,2026-06-15,P013,B03,3,10,Cash
601,2026-05-06,P014,B01,3,5,QRIS
602,2026-02-05,P023,B04,2,2,Cash
603,2026-04-16,P023,B02,2,14,Credit Card
604,2026-02-10,P015,B01,10,6,QRIS
605,2026-01-09,P002,B05,10,9,Debit Card
606,2026-05-02,P024,B01,6,2,Debit Card
607,2026-05-23,P008,B02,8,13,Cash
608,2026-03-26,P004,B04,9,4,Debit Card
609,2026-05-23,P008,B05,10,2,QRIS
610,2026-06-15,P022,B05,8,19,E-Wallet
611,2026-05-21,P010,B04,1,10,Credit Card
612,2026-03-18,P004,B05,1,19,Debit Card
613,2026-02-14,P011,B01,10,6,Cash
614,2026-04-09,P003,B02,9,2,Debit Card
615,2026-02-01,P007,B03,1,13,QRIS
616,2026-04-12,P025,B01,8,14,Credit Card
617,2026-06-17,P018,B02,3,1,Credit Card
618,2026-04-29,P002,B02,2,4,E-Wallet
619,2026-01-25,P024,B04,5,5,QRIS
620,2026-06-15,P012,B01,3,12,QRIS
621,2026-04-08,P011,B05,3,16,Credit Card
622,2026-06-08,P013,B05,2,9,QRIS
623,2026-04-21,P005,B02,6,5,Credit Card
624,2026-01-20,P010,B03,5,12,Debit Card
625,2026-01-07,P002,B02,9,14,Debit Card
626,2026-05-04,P024,B02,10,2,Cash
627,2026-01-15,P012,B01,3,2,Debit Card
628,2026-03-16,P021,B01,3,7,QRIS
629,2026-06-25,P020,B03,7,16,E-Wallet
630,2026-01-21,P023,B05,5,10,Cash
631,2026-05-06,P025,B02,8,20,QRIS
632,2026-01-02,P008,B01,10,14,Debit Card
633,2026-01-16,P006,B04,10,17,Cash
634,2026-03-20,P023,B01,5,9,QRIS
635,2026-01-29,P014,B03,10,12,E-Wallet
636,2026-01-21,P016,B03,5,2,QRIS
637,2026-01-18,P015,B01,2,6,Cash
638,2026-04-28,P014,B05,4,19,Debit Card
639,2026-02-26,P018,B01,8,19,Debit Card
640,2026-03-09,P016,B02,8,12,Debit Card
641,2026-03-31,P023,B03,6,20,Debit Card
642,2026-03-17,P002,B01,9,15,Cash
643,2026-03-02,P007,B03,10,13,Credit Card
644,2026-06-26,P019,B01,10,18,Credit Card
645,2026-06-04,P009,B02,3,7,Debit Card
646,2026-04-24,P003,B05,5,14,Cash
647,2026-06-14,P022,B01,8,10,E-Wallet
648,2026-01-05,P001,B02,1,5,E-Wallet
649,2026-02-20,P013,B02,3,20,Cash
650,2026-06-07,P020,B05,8,20,Debit Card
651,2026-06-04,P023,B02,3,15,Credit Card
652,2026-04-16,P016,B02,3,14,QRIS
653,2026-04-11,P004,B02,5,14,Debit Card
654,2026-01-29,P012,B01,7,9,Credit Card
655,2026-01-09,P013,B01,7,18,Debit Card
656,2026-01-06,P004,B02,4,17,Debit Card
657,2026-05-19,P020,B05,10,17,Credit Card
658,2026-06-10,P007,B05,6,20,Cash
659,2026-02-07,P018,B02,10,9,Debit Card
660,2026-02-13,P022,B01,5,17,Cash
661,2026-06-28,P013,B04,1,19,Credit Card
662,2026-06-29,P006,B04,8,20,E-Wallet
663,2026-02-03,P017,B04,1,8,Cash
664,2026-04-17,P008,B02,4,4,Credit Card
665,2026-04-26,P008,B03,5,16,QRIS
666,2026-06-03,P006,B05,6,14,QRIS
667,2026-06-10,P009,B01,3,12,QRIS
668,2026-03-06,P021,B03,2,20,Cash
669,2026-01-21,P002,B03,7,14,E-Wallet
670,2026-03-24,P021,B05,4,11,Debit Card
671,2026-04-28,P014,B05,4,13,E-Wallet
672,2026-01-06,P021,B04,5,1,Cash
673,2026-05-24,P012,B01,4,9,QRIS
674,2026-06-27,P016,B01,10,2,QRIS
675,2026-02-09,P019,B01,1,8,Debit Card
676,2026-06-06,P004,B01,9,0,Cash
677,2026-03-02,P002,B04,8,20,Credit Card
678,2026-06-01,P007,B02,2,18,Cash
679,2026-01-28,P019,B03,10,9,Cash
680,2026-03-03,P021,B02,1,8,E-Wallet
681,2026-02-08,P004,B03,6,1,Credit Card
682,2026-05-29,P001,B02,8,0,Debit Card
683,2026-06-11,P009,B01,3,0,Cash
684,2026-01-17,P024,B04,3,9,QRIS
685,2026-05-24,P007,B02,10,9,QRIS
686,2026-04-20,P011,B01,10,15,Debit Card
687,2026-04-10,P006,B02,8,16,QRIS
688,2026-03-17,P017,B01,1,17,Cash
689,2026-03-18,P013,B01,1,17,Debit Card
690,2026-02-16,P025,B02,9,13,Debit Card
691,2026-03-13,P003,B02,3,13,Cash
692,2026-04-03,P016,B03,2,19,Debit Card
693,2026-06-04,P002,B02,9,15,QRIS
694,2026-02-17,P017,B01,7,0,QRIS
695,2026-03-11,P019,B05,4,8,Debit Card
696,2026-05-17,P003,B05,6,17,Cash
697,2026-01-11,P021,B04,1,7,Credit Card
698,2026-06-20,P018,B05,3,15,E-Wallet
699,2026-01-31,P021,B01,7,12,Cash
700,2026-04-27,P010,B05,3,17,QRIS
701,2026-04-17,P017,B01,3,7,Debit Card
702,2026-01-02,P009,B02,1,15,QRIS
703,2026-02-19,P011,B02,7,6,Debit Card
704,2026-03-06,P020,B03,2,9,Cash
705,2026-01-06,P020,B05,10,3,Debit Card
706,2026-04-04,P015,B04,5,2,Cash
707,2026-05-16,P013,B03,1,7,Credit Card
708,2026-02-27,P021,B02,6,3,Debit Card
709,2026-04-15,P017,B05,7,5,Credit Card
710,2026-04-25,P011,B05,4,0,E-Wallet
711,2026-03-25,P004,B02,6,3,Cash
712,2026-01-05,P004,B04,10,19,E-Wallet
713,2026-03-27,P022,B01,3,12,Cash
714,2026-02-15,P014,B01,2,20,Credit Card
715,2026-05-26,P017,B05,3,18,E-Wallet
716,2026-01-15,P002,B04,6,20,Debit Card
717,2026-04-14,P006,B05,3,5,E-Wallet
718,2026-01-16,P005,B04,1,4,Cash
719,2026-01-25,P023,B04,7,13,Credit Card
720,2026-06-17,P025,B05,1,20,Debit Card
721,2026-01-09,P004,B02,7,13,QRIS
722,2026-05-13,P015,B05,4,15,Cash
723,2026-04-01,P013,B03,8,0,QRIS
724,2026-05-24,P012,B02,9,9,Credit Card
725,2026-04-28,P016,B05,9,18,E-Wallet
726,2026-02-17,P011,B03,3,13,Debit Card
727,2026-04-21,P020,B01,2,7,Debit Card
728,2026-02-15,P013,B04,2,16,E-Wallet
729,2026-04-11,P003,B03,8,15,E-Wallet
730,2026-01-21,P007,B04,9,6,Credit Card
731,2026-04-25,P016,B02,7,19,Cash
732,2026-02-22,P007,B05,9,2,E-Wallet
733,2026-03-26,P001,B01,9,17,Debit Card
734,2026-03-06,P015,B04,2,12,Debit Card
735,2026-01-26,P014,B01,1,2,QRIS
736,2026-06-15,P015,B03,3,20,E-Wallet
737,2026-02-20,P019,B05,2,10,QRIS
738,2026-01-14,P025,B05,6,11,QRIS
739,2026-04-02,P015,B05,6,14,E-Wallet
740,2026-06-22,P024,B04,8,18,Debit Card
741,2026-04-22,P008,B05,2,17,QRIS
742,2026-01-02,P012,B04,4,18,E-Wallet
743,2026-03-09,P008,B02,8,19,Credit Card
744,2026-03-25,P014,B04,8,17,E-Wallet
745,2026-03-19,P007,B03,1,19,Debit Card
746,2026-04-30,P024,B01,5,13,Credit Card
747,2026-05-20,P011,B04,10,2,Cash
748,2026-02-16,P005,B01,5,20,Debit Card
749,2026-06-20,P020,B04,8,16,Credit Card
750,2026-04-03,P006,B03,3,3,Credit Card
751,2026-01-21,P005,B02,8,15,Credit Card
752,2026-05-08,P019,B05,5,7,QRIS
753,2026-06-24,P021,B03,3,19,Credit Card
754,2026-01-20,P006,B01,1,11,Cash
755,2026-05-01,P011,B01,9,9,Debit Card
756,2026-04-14,P021,B04,3,1,QRIS
757,2026-01-29,P018,B03,2,5,Cash
758,2026-02-23,P015,B01,8,4,QRIS
759,2026-02-25,P020,B04,9,9,QRIS
760,2026-05-10,P023,B02,9,15,Credit Card
761,2026-03-14,P006,B04,2,14,Cash
762,2026-02-17,P011,B03,8,3,Credit Card
763,2026-06-25,P016,B01,3,7,E-Wallet
764,2026-05-26,P024,B03,4,7,E-Wallet
765,2026-06-27,P021,B02,7,5,Credit Card
766,2026-01-10,P001,B04,6,13,E-Wallet
767,2026-03-03,P007,B03,1,14,QRIS
768,2026-06-23,P006,B04,2,10,E-Wallet
769,2026-03-15,P025,B02,10,7,Credit Card
770,2026-05-24,P009,B01,9,10,Credit Card
771,2026-04-08,P012,B02,7,3,Debit Card
772,2026-02-19,P020,B01,1,8,QRIS
773,2026-05-12,P021,B02,3,15,Credit Card
774,2026-01-18,P019,B01,1,10,QRIS
775,2026-01-03,P019,B04,6,17,Cash
776,2026-03-03,P014,B01,10,4,QRIS
777,2026-06-02,P005,B05,4,5,Cash
778,2026-05-13,P009,B05,7,6,E-Wallet
779,2026-01-30,P001,B05,3,19,Credit Card
780,2026-04-29,P020,B03,7,7,QRIS
781,2026-03-14,P010,B04,4,9,Cash
782,2026-03-25,P021,B01,9,12,Credit Card
783,2026-04-26,P016,B02,3,1,E-Wallet
784,2026-01-21,P019,B04,1,20,QRIS
785,2026-03-01,P021,B03,7,14,Cash
786,2026-03-31,P009,B05,5,7,Cash
787,2026-02-19,P020,B03,1,0,Credit Card
788,2026-04-16,P023,B01,7,20,Debit Card
789,2026-02-22,P002,B01,4,18,E-Wallet
790,2026-05-13,P024,B03,1,1,QRIS
791,2026-04-02,P006,B03,9,3,Cash
792,2026-04-04,P002,B03,8,13,E-Wallet
793,2026-05-10,P008,B05,1,2,Cash
794,2026-05-16,P014,B02,9,3,Cash
795,2026-03-12,P016,B04,6,2,E-Wallet
796,2026-04-28,P022,B01,4,14,QRIS
797,2026-01-03,P019,B03,8,13,Cash
798,2026-05-23,P009,B03,6,9,QRIS
799,2026-04-29,P015,B02,3,6,E-Wallet
800,2026-04-06,P008,B03,4,2,Credit Card
801,2026-06-07,P015,B04,4,5,Debit Card
802,2026-05-25,P015,B04,2,0,QRIS
803,2026-04-09,P018,B02,5,13,E-Wallet
804,2026-03-05,P024,B02,2,19,Credit Card
805,2026-01-09,P025,B02,2,7,QRIS
806,2026-05-06,P022,B03,4,6,Cash
807,2026-02-17,P019,B01,4,9,E-Wallet
808,2026-04-22,P023,B02,1,20,Credit Card
809,2026-05-28,P010,B01,1,12,Credit Card
810,2026-04-30,P018,B04,7,20,Cash
811,2026-03-14,P012,B02,1,13,E-Wallet
812,2026-05-26,P010,B03,2,1,QRIS
813,2026-06-11,P011,B04,1,16,Debit Card
814,2026-05-29,P009,B01,4,12,Credit Card
815,2026-05-24,P002,B02,6,17,E-Wallet
816,2026-06-24,P018,B04,2,4,Credit Card
817,2026-04-02,P015,B02,5,16,E-Wallet
818,2026-03-06,P007,B03,10,6,Credit Card
819,2026-04-29,P021,B05,8,12,QRIS
820,2026-01-26,P012,B04,1,7,Cash
821,2026-04-09,P003,B02,5,9,Credit Card
822,2026-01-24,P007,B05,3,15,Debit Card
823,2026-02-02,P014,B02,3,1,QRIS
824,2026-04-17,P013,B01,2,10,Credit Card
825,2026-04-03,P010,B01,10,7,Credit Card
826,2026-03-02,P009,B01,2,5,Debit Card
827,2026-02-09,P004,B05,2,5,E-Wallet
828,2026-05-31,P002,B02,7,11,Cash
829,2026-05-10,P005,B02,9,6,E-Wallet
830,2026-05-22,P005,B02,10,20,Credit Card
831,2026-03-21,P020,B03,4,20,Credit Card
832,2026-05-26,P008,B05,9,3,QRIS
833,2026-02-08,P023,B04,2,20,E-Wallet
834,2026-05-31,P005,B04,8,4,QRIS
835,2026-01-20,P024,B04,10,13,Cash
836,2026-02-27,P007,B01,7,15,Cash
837,2026-06-27,P015,B05,10,17,E-Wallet
838,2026-03-09,P016,B04,2,19,Credit Card
839,2026-05-28,P004,B02,6,9,Credit Card
840,2026-06-12,P022,B05,6,11,Cash
841,2026-02-22,P014,B03,5,10,QRIS
842,2026-05-21,P004,B04,9,13,E-Wallet
843,2026-06-07,P007,B05,7,4,E-Wallet
844,2026-03-21,P003,B05,9,19,QRIS
845,2026-01-11,P001,B01,9,10,Credit Card
846,2026-06-15,P006,B04,2,11,E-Wallet
847,2026-05-19,P013,B02,6,16,Cash
848,2026-05-06,P002,B03,4,4,QRIS
849,2026-05-08,P020,B01,3,4,E-Wallet
850,2026-02-17,P001,B03,5,15,QRIS
851,2026-04-19,P009,B03,2,18,E-Wallet
852,2026-06-28,P013,B04,3,18,QRIS
853,2026-05-07,P022,B04,5,2,Cash
854,2026-03-26,P009,B03,5,19,Cash
855,2026-04-28,P010,B01,6,7,Cash
856,2026-06-09,P023,B01,9,19,E-Wallet
857,2026-04-27,P003,B05,7,1,Debit Card
858,2026-01-03,P003,B01,1,20,E-Wallet
859,2026-01-16,P011,B05,9,4,QRIS
860,2026-06-12,P008,B04,9,2,Cash
861,2026-03-05,P020,B01,1,17,QRIS
862,2026-03-30,P020,B04,3,14,Credit Card
863,2026-04-14,P012,B01,4,16,QRIS
864,2026-01-13,P009,B05,9,3,QRIS
865,2026-04-02,P015,B01,3,3,E-Wallet
866,2026-05-06,P007,B03,1,6,E-Wallet
867,2026-03-06,P005,B01,8,10,Cash
868,2026-03-26,P020,B01,7,3,Debit Card
869,2026-05-17,P012,B05,9,3,E-Wallet
870,2026-04-19,P004,B05,1,20,QRIS
871,2026-04-06,P004,B04,5,14,QRIS
872,2026-04-29,P013,B04,8,12,Cash
873,2026-03-23,P005,B02,9,11,Cash
874,2026-04-06,P018,B03,9,16,QRIS
875,2026-01-19,P018,B05,9,18,Cash
876,2026-01-21,P020,B03,9,11,Cash
877,2026-04-19,P023,B04,5,5,E-Wallet
878,2026-05-19,P018,B05,5,1,Credit Card
879,2026-01-08,P006,B04,9,4,QRIS
880,2026-03-01,P021,B01,9,8,Credit Card
881,2026-06-04,P007,B05,6,5,Credit Card
882,2026-03-31,P018,B05,2,16,Cash
883,2026-05-31,P021,B01,8,11,Credit Card
884,2026-05-21,P021,B01,7,14,E-Wallet
885,2026-05-22,P011,B02,6,18,Credit Card
886,2026-01-18,P008,B03,8,15,QRIS
887,2026-01-12,P011,B03,10,7,E-Wallet
888,2026-02-03,P010,B05,10,1,Debit Card
889,2026-02-22,P016,B05,8,18,Cash
890,2026-05-29,P019,B02,7,19,Debit Card
891,2026-01-04,P003,B03,2,8,E-Wallet
892,2026-05-10,P009,B04,7,7,E-Wallet
893,2026-03-27,P007,B02,3,20,QRIS
894,2026-04-27,P019,B05,9,13,QRIS
895,2026-02-02,P008,B03,4,0,Credit Card
896,2026-05-24,P009,B05,10,10,Debit Card
897,2026-02-27,P010,B05,2,12,E-Wallet
898,2026-01-08,P009,B03,4,4,QRIS
899,2026-05-16,P023,B01,6,0,E-Wallet
900,2026-06-22,P001,B05,10,9,Credit Card
901,2026-01-04,P022,B01,5,10,QRIS
902,2026-05-03,P004,B01,10,4,Debit Card
903,2026-03-12,P004,B05,6,15,Debit Card
904,2026-02-14,P019,B01,2,3,Cash
905,2026-04-19,P020,B04,8,8,E-Wallet
906,2026-04-18,P009,B03,10,3,QRIS
907,2026-01-09,P016,B02,4,20,QRIS
908,2026-03-22,P019,B05,2,3,Debit Card
909,2026-04-02,P024,B02,8,6,Cash
910,2026-04-29,P023,B05,6,20,Cash
911,2026-06-04,P007,B01,3,18,QRIS
912,2026-05-15,P023,B05,3,10,Credit Card
913,2026-04-01,P011,B03,6,2,QRIS
914,2026-03-15,P004,B05,9,16,E-Wallet
915,2026-01-10,P015,B04,1,10,Cash
916,2026-01-25,P013,B05,8,6,Credit Card
917,2026-04-23,P019,B03,9,3,Credit Card
918,2026-03-06,P003,B01,8,20,Credit Card
919,2026-04-07,P020,B04,7,10,Credit Card
920,2026-01-31,P007,B02,6,9,Cash
921,2026-05-05,P023,B05,5,12,Credit Card
922,2026-06-21,P008,B05,8,7,Debit Card
923,2026-03-26,P011,B03,1,4,QRIS
924,2026-06-14,P018,B02,2,0,Credit Card
925,2026-06-18,P002,B01,7,3,E-Wallet
926,2026-03-26,P021,B05,8,15,E-Wallet
927,2026-05-20,P008,B01,10,5,E-Wallet
928,2026-02-02,P016,B02,6,11,Credit Card
929,2026-01-11,P021,B05,8,4,Cash
930,2026-04-03,P010,B03,1,0,Debit Card
931,2026-01-15,P021,B05,4,12,Cash
932,2026-03-14,P009,B05,6,13,E-Wallet
933,2026-05-18,P005,B03,1,10,QRIS
934,2026-05-17,P003,B03,7,0,QRIS
935,2026-03-27,P012,B01,3,16,Credit Card
936,2026-01-28,P003,B01,7,3,Debit Card
937,2026-02-07,P014,B03,9,2,Cash
938,2026-02-13,P013,B05,2,3,Cash
939,2026-01-29,P012,B03,4,13,QRIS
940,2026-05-27,P002,B03,10,4,Debit Card
941,2026-03-30,P002,B01,1,15,Debit Card
942,2026-05-07,P014,B01,5,4,Cash
943,2026-04-04,P020,B01,10,17,Credit Card
944,2026-01-20,P016,B01,9,16,E-Wallet
945,2026-05-15,P023,B01,10,4,QRIS
946,2026-02-19,P004,B03,9,15,Debit Card
947,2026-04-20,P022,B02,10,6,E-Wallet
948,2026-06-16,P002,B05,10,9,Debit Card
949,2026-03-23,P019,B03,6,15,Debit Card
950,2026-03-26,P015,B03,1,19,QRIS
951,2026-03-23,P009,B04,7,11,Debit Card
952,2026-01-15,P012,B01,8,5,QRIS
953,2026-01-01,P023,B01,3,12,Debit Card
954,2026-01-31,P002,B04,9,1,Credit Card
955,2026-04-23,P009,B03,3,11,QRIS
956,2026-01-23,P025,B05,9,17,Cash
957,2026-06-06,P003,B02,1,1,Debit Card
958,2026-03-19,P023,B05,10,13,QRIS
959,2026-02-17,P004,B05,1,20,QRIS
960,2026-06-03,P015,B04,4,19,Debit Card
961,2026-04-10,P020,B04,6,4,Credit Card
962,2026-01-29,P009,B02,7,3,E-Wallet
963,2026-06-04,P001,B04,10,5,Credit Card
964,2026-04-29,P014,B02,3,0,Credit Card
965,2026-04-04,P003,B04,6,3,QRIS
966,2026-01-29,P012,B05,4,1,QRIS
967,2026-03-03,P004,B02,10,14,Credit Card
968,2026-05-21,P004,B02,2,10,Cash
969,2026-04-02,P021,B05,8,11,E-Wallet
970,2026-06-18,P004,B03,3,10,QRIS
971,2026-02-11,P019,B04,3,2,E-Wallet
972,2026-01-30,P008,B04,7,5,Debit Card
973,2026-05-21,P012,B05,6,13,Credit Card
974,2026-01-10,P020,B02,4,8,Debit Card
975,2026-02-13,P023,B05,6,18,Debit Card
976,2026-05-04,P005,B01,7,6,Debit Card
977,2026-06-01,P025,B02,6,20,Credit Card
978,2026-01-29,P006,B03,2,14,QRIS
979,2026-03-21,P018,B04,6,9,Credit Card
980,2026-05-03,P009,B02,7,13,E-Wallet
981,2026-01-23,P004,B02,5,6,Credit Card
982,2026-03-30,P002,B04,3,20,Debit Card
983,2026-05-15,P002,B05,8,9,Debit Card
984,2026-05-22,P024,B01,1,4,Credit Card
985,2026-03-20,P021,B04,8,9,E-Wallet
986,2026-01-22,P013,B01,6,15,Credit Card
987,2026-01-10,P011,B04,1,9,E-Wallet
988,2026-03-08,P006,B03,9,11,Debit Card
989,2026-05-04,P006,B01,5,4,QRIS
990,2026-04-10,P006,B02,2,18,QRIS
991,2026-03-02,P019,B01,9,18,QRIS
992,2026-01-13,P017,B04,9,3,Cash
993,2026-02-02,P015,B01,1,9,E-Wallet
994,2026-01-25,P021,B01,7,7,Debit Card
995,2026-02-05,P007,B04,2,7,QRIS
996,2026-04-27,P021,B02,5,0,Debit Card
997,2026-05-16,P007,B01,3,1,Debit Card
998,2026-06-29,P020,B02,6,2,Cash
999,2026-04-13,P021,B04,4,16,QRIS
1000,2026-01-10,P002,B05,3,18,Debit Card
