TransactionID,Date,ProductID,BranchID,Quantity,Discount,PaymentMethod
566,2026-01-28,P008,B01,7,15,QRIS
567,2026-06-25,P018,B01,7,17,Credit Card
568,2026-05-05,P015,B02,3,19,Debit Card
569,2026-03-10,P016,B02,3,18,QRIS
570,2026-02-23,P024,B01,6,19,Debit Card
571,2026-01-22,P020,B03,9,20,E-Wallet
572,2026-04-24,P012,B04,2,17,Cash
573,2026-02-18,P018,B04,1,16,Credit Card
574,2026-04-13,P025,B01,10,18,Credit Card
575,2026-01-22,P025,B02,3,2,E-Wallet
576,2026-02-27,P019,B02,8,17,Debit Card
577,2026-03-25,P006,B05,7,5,QRIS
578,2026-03-14,P020,B03,3,13,QRIS
579,2026-02-13,P011,B01,5,14,QRIS
580,2026-05-23,P024,B03,3,16,E-Wallet
581,2026-03-31,P016,B02,10,9,E-Wallet
582,2026-04-10,P021,B02,5,19,Cash
583,2026-06-05,P017,B05,5,6,QRIS
584,2026-06-11,P023,B05,7,0,QRIS
585,2026-01-16,P004,B02,3,12,Debit Card
586,2026-01-11,P004,B05,1,9,E-Wallet
587,2026-01-18,P003,B04,10,9,Debit Card
588,2026-06-25,P003,B02,1,9,Cash
589,2026-03-15,P021,B03,4,13,Credit Card
590,2026-04-23,P017,B03,10,12,Cash
591,2026-01-03,P010,B02,10,16,Credit Card
592,2026-03-01,P019,B02,2,16,Debit Card
593,2026-05-30,P015,B05,9,17,QRIS
594,2026-04-08,P004,B02,1,15,E-Wallet
595,2026-06-24,P004,B04,5,11,Cash
596,2026-02-05,P022,B02,3,18,E-Wallet
597,2026-03-04,P001,B01,7,2,E-Wallet
598,2026-02-04,P013,B05,8,5,E-Wallet
599,2026-01-15,P013,B02,6,6,Credit Card
600,2026-02-21,P023,B01,6,16,Credit Card
601,2026-04-20,P008,B05,3,20,E-Wallet
602,2026-01-07,P011,B02,3,3,QRIS
603,2026-06-08,P006,B05,9,2,QRIS
604,2026-02-20,P005,B05,10,16,E-Wallet
605,2026-04-22,P019,B01,2,6,QRIS
606,2026-02-14,P025,B01,10,15,E-Wallet
607,2026-05-03,P008,B03,3,13,Credit Card
608,2026-02-25,P020,B03,4,20,Credit Card
609,2026-01-01,P001,B05,10,14,E-Wallet
610,2026-06-12,P019,B02,1,15,Debit Card
611,2026-05-07,P012,B04,5,5,QRIS
612,2026-05-05,P018,B01,8,3,Debit Card
613,2026-06-13,P003,B02,10,16,Debit Card
614,2026-04-29,P005,B03,9,4,QRIS
615,2026-06-03,P003,B02,2,17,E-Wallet
616,2026-01-18,P018,B05,1,12,E-Wallet
617,2026-02-13,P018,B05,7,12,Cash
618,2026-02-06,P015,B01,9,20,QRIS
619,2026-05-07,P002,B04,6,10,Debit Card
620,2026-02-08,P014,B04,7,1,QRIS
621,2026-04-22,P005,B01,8,3,Cash
622,2026-05-22,P004,B05,8,16,E-Wallet
623,2026-04-02,P006,B03,10,17,Credit Card
624,2026-03-30,P014,B05,5,6,QRIS
625,2026-04-08,P018,B05,10,9,Credit Card
626,2026-01-25,P014,B01,4,2,Cash
627,2026-03-06,P016,B05,4,9,E-Wallet
628,2026-01-10,P008,B05,8,18,E-Wallet
629,2026-06-13,P025,B03,2,15,Cash
630,2026-04-21,P015,B02,8,19,E-Wallet
631,2026-03-28,P020,B03,2,11,Debit Card
632,2026-06-20,P012,B02,2,17,E-Wallet
633,2026-06-10,P002,B02,9,14,QRIS
634,2026-05-23,P019,B02,6,3,Debit Card
635,2026-04-29,P017,B01,4,1,Credit Card
636,2026-05-30,P019,B05,7,6,Debit Card
637,2026-03-05,P010,B02,8,14,QRIS
638,2026-03-20,P020,B05,6,10,Credit Card
639,2026-04-04,P008,B02,9,10,Cash
640,2026-01-16,P023,B03,1,16,QRIS
641,2026-03-23,P007,B03,8,5,E-Wallet
642,2026-03-01,P025,B02,4,8,Cash
643,2026-02-22,P012,B05,5,5,Cash
644,2026-05-12,P005,B02,6,2,Debit Card
645,2026-05-12,P005,B01,1,3,Credit Card
646,2026-06-26,P005,B02,6,6,Cash
647,2026-02-17,P003,B02,2,19,QRIS
648,2026-02-25,P013,B01,10,6,Debit Card
649,2026-06-11,P020,B05,8,18,QRIS
650,2026-04-09,P023,B03,3,17,Debit Card
651,2026-02-10,P014,B04,2,16,E-Wallet
652,2026-06-15,P013,B01,9,16,E-Wallet
653,2026-01-25,P023,B03,1,1,QRIS
654,2026-01-10,P022,B01,3,14,Debit Card
655,2026-03-01,P018,B03,6,5,Debit Card
656,2026-06-24,P011,B01,3,6,QRIS
657,2026-04-09,P017,B02,3,13,Debit Card
658,2026-04-21,P022,B05,7,4,Debit Card
659,2026-04-13,P016,B04,5,11,Debit Card
660,2026-01-14,P009,B01,10,2,Credit Card
661,2026-05-24,P021,B03,3,0,E-Wallet
662,2026-05-29,P014,B05,1,9,Cash
663,2026-02-25,P011,B03,9,16,QRIS
664,2026-05-27,P003,B04,8,16,QRIS
665,2026-04-24,P009,B01,4,0,QRIS
666,2026-03-06,P021,B04,7,2,Cash
667,2026-05-23,P022,B01,10,17,Credit Card
668,2026-05-31,P020,B02,1,3,QRIS
669,2026-06-18,P005,B02,5,6,Credit Card
670,2026-06-19,P004,B02,3,2,Cash
671,2026-03-08,P014,B03,7,12,QRIS
672,2026-04-14,P024,B05,8,19,E-Wallet
673,2026-01-05,P010,B05,1,0,QRIS
674,2026-01-23,P004,B01,6,1,QRIS
675,2026-05-21,P012,B05,3,14,Credit Card
676,2026-03-13,P016,B01,9,10,E-Wallet
677,2026-03-08,P010,B01,2,7,E-Wallet
678,2026-01-29,P020,B01,2,4,Cash
679,2026-01-03,P002,B04,1,16,Credit Card
680,2026-04-03,P025,B05,8,6,Credit Card
681,2026-03-27,P003,B02,4,3,Credit Card
682,2026-05-02,P005,B02,2,15,E-Wallet
683,2026-05-21,P020,B03,5,16,E-Wallet
684,2026-03-19,P005,B05,3,19,Credit Card
685,2026-01-25,P008,B05,2,20,Cash
686,2026-03-27,P005,B04,5,2,E-Wallet
687,2026-06-06,P004,B04,9,14,QRIS
688,2026-05-17,P025,B03,10,7,Debit Card
689,2026-04-04,P004,B04,8,13,Cash
690,2026-01-22,P017,B04,5,0,E-Wallet
691,2026-03-15,P016,B05,3,0,Credit Card
692,2026-04-18,P020,B04,7,10,QRIS
693,2026-05-27,P012,B05,9,16,E-Wallet
694,2026-05-26,P023,B02,6,16,QRIS
695,2026-03-15,P013,B04,7,9,QRIS
696,2026-02-05,P012,B01,1,6,Debit Card
697,2026-03-23,P012,B01,1,5,QRIS
698,2026-05-23,P013,B02,10,6,E-Wallet
699,2026-01-18,P004,B04,10,16,Debit Card
700,2026-03-17,P020,B05,9,19,Credit Card
701,2026-06-08,P013,B03,4,16,E-Wallet
702,2026-02-01,P004,B05,2,12,Credit Card
703,2026-03-30,P017,B05,1,6,QRIS
704,2026-03-10,P009,B01,6,13,Debit Card
705,2026-03-31,P002,B05,7,20,Credit Card
706,2026-03-30,P005,B04,7,14,Credit Card
707,2026-05-06,P025,B05,1,1,QRIS
708,2026-04-15,P020,B05,2,1,QRIS
709,2026-06-06,P012,B03,7,0,Cash
710,2026-04-03,P016,B01,10,16,QRIS
711,2026-05-28,P002,B02,6,13,QRIS
712,2026-04-24,P018,B02,8,14,Cash
713,2026-02-05,P012,B04,8,13,QRIS
714,2026-06-29,P003,B03,7,16,QRIS
715,2026-01-25,P001,B02,1,15,Cash
716,2026-04-07,P005,B01,10,2,Credit Card
717,2026-06-06,P017,B05,1,11,Debit Card
718,2026-03-07,P017,B02,8,19,QRIS
719,2026-06-26,P022,B01,4,12,E-Wallet
720,2026-04-07,P008,B04,4,20,Cash
721,2026-02-08,P020,B03,7,7,QRIS
722,2026-01-03,P013,B04,2,16,Debit Card
723,2026-04-16,P004,B04,7,5,E-Wallet
724,2026-03-24,P011,B01,5,5,Debit Card
725,2026-03-19,P020,B05,7,19,Debit Card
726,2026-01-23,P004,B05,4,11,Credit Card
727,2026-04-01,P016,B02,10,1,Debit Card
728,2026-01-11,P007,B02,3,14,QRIS
729,2026-02-08,P001,B02,5,11,Cash
730,2026-01-19,P015,B01,7,14,QRIS
731,2026-05-31,P009,B03,7,20,E-Wallet
732,2026-05-20,P003,B02,4,6,E-Wallet
733,2026-04-25,P021,B01,6,0,E-Wallet
734,2026-02-22,P020,B02,1,9,QRIS
735,2026-01-07,P009,B02,4,6,Credit Card
736,2026-06-16,P013,B03,4,20,Cash
737,2026-06-26,P024,B05,3,18,QRIS
738,2026-04-12,P009,B03,3,5,Cash
739,2026-05-15,P019,B02,2,11,E-Wallet
740,2026-06-20,P001,B01,2,15,Cash
741,2026-06-20,P016,B03,4,12,QRIS
742,2026-02-04,P023,B03,9,17,Debit Card
743,2026-05-02,P023,B01,7,5,QRIS
744,2026-05-10,P017,B01,6,6,Debit Card
745,2026-03-10,P008,B03,5,5,Debit Card
746,2026-01-28,P019,B03,1,20,QRIS
747,2026-06-11,P023,B04,1,11,Cash
748,2026-01-30,P017,B02,1,6,QRIS
749,2026-02-26,P013,B05,10,12,Debit Card
750,2026-02-18,P020,B04,6,10,Cash
751,2026-04-21,P004,B01,9,19,QRIS
752,2026-05-24,P017,B05,7,9,Credit Card
753,2026-06-18,P001,B05,9,12,Cash
754,2026-01-16,P002,B02,8,4,E-Wallet
755,2026-04-03,P007,B01,1,20,Debit Card
756,2026-03-02,P002,B04,1,20,Cash
757,2026-05-24,P011,B01,1,2,Cash
758,2026-03-30,P010,B01,8,1,QRIS
759,2026-03-15,P012,B05,2,3,Cash
760,2026-02-08,P005,B04,5,0,Cash
761,2026-03-04,P019,B01,4,9,QRIS
762,2026-05-18,P023,B01,7,14,Cash
763,2026-01-13,P020,B05,9,2,Debit Card
764,2026-04-28,P007,B04,9,19,E-Wallet
765,2026-04-04,P003,B05,6,1,QRIS
766,2026-02-03,P019,B04,10,19,E-Wallet
767,2026-04-01,P002,B05,4,18,E-Wallet
768,2026-02-19,P004,B05,8,20,E-Wallet
769,2026-05-30,P010,B03,8,3,E-Wallet
770,2026-04-21,P020,B03,10,2,QRIS
771,2026-04-26,P012,B02,10,14,Cash
772,2026-01-24,P012,B03,2,13,Debit Card
773,2026-03-09,P012,B04,4,15,QRIS
774,2026-05-05,P007,B01,3,20,E-Wallet
775,2026-03-31,P016,B04,4,8,Credit Card
776,2026-03-15,P010,B02,1,2,Cash
777,2026-06-08,P004,B01,10,3,Credit Card
778,2026-05-06,P007,B03,2,9,Credit Card
779,2026-04-29,P008,B04,2,4,E-Wallet
780,2026-03-22,P015,B02,6,6,QRIS
781,2026-01-21,P009,B03,4,6,Debit Card
782,2026-01-11,P008,B03,9,11,Credit Card
783,2026-02-22,P025,B04,9,7,Cash
784,2026-01-05,P011,B01,8,3,Credit Card
785,2026-03-04,P007,B01,5,7,QRIS
786,2026-03-03,P008,B05,3,20,E-Wallet
787,2026-03-21,P010,B05,10,8,Credit Card
788,2026-06-03,P002,B04,10,3,Debit Card
789,2026-04-14,P025,B01,4,14,Cash
790,2026-06-14,P013,B03,4,20,E-Wallet
791,2026-06-09,P014,B05,1,18,Cash
792,2026-02-06,P004,B01,3,1,QRIS
793,2026-05-30,P023,B05,4,11,Credit Card
794,2026-04-13,P005,B03,8,5,E-Wallet
795,2026-02-24,P011,B04,4,19,QRIS
796,2026-02-04,P005,B01,5,18,QRIS
797,2026-05-28,P010,B04,5,7,QRIS
798,2026-03-22,P004,B01,2,14,E-Wallet
799,2026-01-16,P021,B01,2,1,Credit Card
800,2026-04-13,P010,B03,7,2,QRIS
801,2026-06-29,P010,B03,5,8,Cash
802,2026-01-27,P011,B04,6,16,Cash
803,2026-04-22,P011,B01,10,20,QRIS
804,2026-03-01,P011,B01,2,2,Debit Card
805,2026-06-01,P012,B01,1,17,Debit Card
806,2026-04-14,P006,B04,5,15,QRIS
807,2026-04-16,P021,B04,9,8,Credit Card
808,2026-01-09,P021,B01,6,12,E-Wallet
809,2026-04-10,P008,B02,9,16,Credit Card
810,2026-03-27,P014,B03,1,13,Credit Card
811,2026-04-18,P007,B01,1,14,QRIS
812,2026-06-10,P015,B01,4,1,Debit Card
813,2026-04-30,P024,B04,8,7,E-Wallet
814,2026-05-18,P006,B03,9,17,Cash
815,2026-06-18,P025,B01,9,17,QRIS
816,2026-04-11,P002,B03,3,12,Credit Card
817,2026-02-04,P023,B02,3,1,E-Wallet
818,2026-03-10,P007,B01,9,16,Credit Card
819,2026-01-23,P023,B03,2,17,QRIS
820,2026-04-16,P002,B02,6,6,QRIS
821,2026-01-30,P020,B02,8,20,QRIS
822,2026-01-28,P002,B04,5,14,Debit Card
823,2026-01-25,P005,B04,10,20,Debit Card
824,2026-04-20,P017,B01,3,12,Credit Card
825,2026-01-24,P021,B05,1,16,Cash
826,2026-02-19,P022,B05,2,0,E-Wallet
827,2026-01-18,P020,B04,9,1,Debit Card
828,2026-03-27,P011,B05,2,9,E-Wallet
829,2026-06-14,P015,B02,2,11,QRIS
830,2026-04-14,P001,B05,2,20,E-Wallet
831,2026-06-07,P014,B05,10,16,Cash
832,2026-02-05,P009,B01,9,0,Cash
833,2026-04-04,P023,B01,3,8,Cash
834,2026-03-10,P011,B03,1,18,Credit Card
835,2026-05-18,P025,B01,7,18,E-Wallet
836,2026-05-27,P019,B02,2,7,E-Wallet
837,2026-03-30,P023,B03,5,9,Credit Card
838,2026-01-28,P004,B05,8,6,Credit Card
839,2026-03-09,P005,B02,2,8,Cash
840,2026-04-23,P006,B04,9,0,Debit Card
841,2026-04-20,P003,B04,1,16,QRIS
842,2026-01-11,P015,B03,2,13,E-Wallet
843,2026-05-27,P006,B01,1,4,Credit Card
844,2026-05-26,P017,B05,4,3,Credit Card
845,2026-03-02,P024,B03,4,8,Credit Card
846,2026-03-01,P014,B05,6,18,Cash
847,2026-05-18,P010,B01,8,5,Credit Card
848,2026-04-01,P019,B04,7,9,QRIS
849,2026-02-09,P015,B02,2,18,Debit Card
850,2026-05-21,P011,B05,9,9,QRIS
851,2026-05-20,P017,B02,2,12,QRIS
852,2026-02-23,P002,B04,6,0,E-Wallet
853,2026-01-29,P009,B04,8,2,Debit Card
854,2026-06-22,P024,B04,8,20,QRIS
855,2026-01-03,P017,B02,8,2,QRIS
856,2026-01-27,P022,B03,8,0,E-Wallet
857,2026-03-02,P001,B04,10,3,QRIS
858,2026-02-07,P013,B02,10,3,E-Wallet
859,2026-02-23,P015,B04,5,3,E-Wallet
860,2026-01-20,P002,B05,4,15,Credit Card
861,2026-03-18,P019,B04,10,2,Cash
862,2026-02-01,P017,B01,4,17,Credit Card
863,2026-02-21,P015,B03,7,7,Debit Card
864,2026-02-21,P019,B03,7,3,QRIS
865,2026-06-06,P007,B02,1,17,E-Wallet
866,2026-01-04,P018,B02,9,1,Cash
867,2026-06-20,P011,B05,1,6,E-Wallet
868,2026-03-26,P004,B02,9,5,QRIS
869,2026-02-21,P025,B05,6,9,QRIS
870,2026-04-30,P003,B04,5,20,E-Wallet
871,2026-04-02,P002,B02,8,10,E-Wallet
872,2026-06-07,P012,B04,2,16,QRIS
873,2026-02-08,P008,B03,2,18,E-Wallet
874,2026-04-02,P024,B03,8,7,Debit Card
875,2026-02-23,P004,B04,5,12,QRIS
876,2026-05-02,P017,B03,6,8,Debit Card
877,2026-03-27,P012,B05,6,19,Cash
878,2026-02-07,P007,B03,8,13,Cash
879,2026-06-02,P012,B02,8,3,Credit Card
880,2026-01-29,P020,B01,8,9,Debit Card
881,2026-01-22,P009,B04,1,10,Debit Card
882,2026-01-11,P017,B02,9,10,QRIS
883,2026-02-20,P023,B02,7,1,QRIS
884,2026-04-14,P009,B04,3,18,Credit Card
885,2026-05-03,P021,B01,1,8,Credit Card
886,2026-01-21,P013,B05,2,1,E-Wallet
887,2026-03-04,P009,B04,7,3,Debit Card
888,2026-04-23,P004,B03,2,17,E-Wallet
889,2026-02-03,P011,B01,5,12,E-Wallet
890,2026-03-15,P018,B01,3,16,Debit Card
891,2026-05-05,P001,B02,9,16,Debit Card
892,2026-04-05,P018,B01,10,18,QRIS
893,2026-06-23,P017,B02,7,16,QRIS
894,2026-04-24,P013,B03,4,3,Debit Card
895,2026-02-06,P008,B01,2,8,Cash
896,2026-01-02,P010,B05,5,18,E-Wallet
897,2026-04-24,P002,B03,7,10,Cash
898,2026-04-01,P007,B04,9,16,Debit Card
899,2026-01-30,P014,B04,3,6,Debit Card
900,2026-01-15,P015,B01,6,2,Cash
901,2026-02-15,P005,B05,5,11,Cash
902,2026-04-01,P013,B05,2,14,E-Wallet
903,2026-01-03,P004,B02,6,5,QRIS
904,2026-03-07,P022,B02,8,20,Cash
905,2026-03-23,P003,B05,4,14,Credit Card
906,2026-04-15,P015,B05,2,8,Credit Card
907,2026-01-12,P007,B03,7,0,Debit Card
908,2026-04-12,P006,B03,6,12,Credit Card
909,2026-01-12,P006,B03,9,15,Debit Card
910,2026-02-17,P003,B03,8,1,E-Wallet
911,2026-05-22,P004,B05,9,16,Credit Card
912,2026-04-09,P004,B05,5,1,E-Wallet
913,2026-06-16,P025,B05,7,6,E-Wallet
914,2026-05-20,P015,B05,1,4,Debit Card
915,2026-06-14,P023,B02,1,1,Credit Card
916,2026-03-29,P015,B01,5,7,Credit Card
917,2026-04-20,P009,B05,10,11,E-Wallet
918,2026-04-13,P015,B05,9,16,Cash
919,2026-06-22,P021,B03,7,20,E-Wallet
920,2026-03-21,P002,B05,6,7,QRIS
921,2026-02-25,P007,B02,3,14,QRIS
922,2026-05-24,P004,B04,9,14,Debit Card
923,2026-04-23,P020,B03,3,18,Cash
924,2026-02-28,P002,B01,4,0,E-Wallet
925,2026-06-03,P012,B05,9,13,Credit Card
926,2026-02-07,P003,B05,8,15,Cash
927,2026-06-08,P007,B05,8,8,E-Wallet
928,2026-06-29,P021,B01,10,14,Debit Card
929,2026-03-03,P010,B04,6,19,E-Wallet
930,2026-01-01,P023,B02,3,10,Debit Card
931,2026-02-16,P001,B03,9,11,Debit Card
932,2026-04-13,P006,B02,1,20,Credit Card
933,2026-06-24,P019,B05,10,19,Credit Card
934,2026-03-14,P024,B01,8,8,Cash
935,2026-04-14,P025,B04,8,15,QRIS
936,2026-04-25,P019,B05,9,20,Cash
937,2026-02-18,P015,B01,7,7,Cash
938,2026-02-03,P013,B04,9,7,QRIS
939,2026-04-29,P012,B05,1,9,E-Wallet
940,2026-01-19,P020,B01,6,0,E-Wallet
941,2026-02-18,P021,B02,9,17,Debit Card
942,2026-01-23,P011,B02,2,7,E-Wallet
943,2026-02-09,P023,B04,10,0,Credit Card
944,2026-02-07,P007,B05,10,10,Debit Card
945,2026-01-08,P015,B05,3,10,Cash
946,2026-01-26,P012,B05,1,13,Cash
947,2026-06-18,P014,B01,10,5,QRIS
948,2026-04-05,P004,B05,7,9,E-Wallet
949,2026-04-08,P006,B01,10,7,Cash
950,2026-06-18,P022,B03,3,5,E-Wallet
951,2026-03-17,P009,B04,9,10,E-Wallet
952,2026-04-28,P022,B05,1,10,QRIS
953,2026-05-17,P022,B04,5,8,Debit Card
954,2026-06-01,P006,B03,3,9,E-Wallet
955,2026-05-29,P009,B04,4,8,E-Wallet
956,2026-03-31,P022,B01,2,2,Credit Card
957,2026-01-24,P006,B05,8,14,E-Wallet
958,2026-01-09,P007,B05,8,16,Cash
959,2026-03-12,P019,B03,4,17,Debit Card
960,2026-02-05,P010,B03,1,20,Cash
961,2026-04-20,P024,B05,6,9,QRIS
962,2026-01-19,P009,B04,10,4,E-Wallet
963,2026-01-27,P010,B03,4,20,E-Wallet
964,2026-03-29,P009,B03,10,11,E-Wallet
965,2026-04-22,P003,B02,10,5,Debit Card
966,2026-03-22,P019,B02,10,17,Credit Card
967,2026-06-05,P006,B02,10,6,QRIS
968,2026-05-18,P012,B05,3,4,Credit Card
969,2026-06-26,P016,B01,10,14,Cash
970,2026-05-04,P009,B02,3,10,Debit Card
971,2026-05-03,P013,B05,2,7,Debit Card
972,2026-04-18,P011,B02,5,5,Credit Card
973,2026-05-01,P025,B05,6,20,Debit Card
974,2026-04-28,P012,B04,10,9,Debit Card
975,2026-02-03,P022,B04,6,1,Credit Card
976,2026-05-11,P005,B02,4,20,QRIS
977,2026-03-21,P009,B01,6,13,Cash
978,2026-03-03,P024,B02,2,18,Cash
979,2026-02-25,P014,B01,8,2,Cash
980,2026-06-08,P022,B05,3,12,Credit Card
981,2026-04-07,P005,B02,10,10,Credit Card
982,2026-02-09,P020,B03,8,8,QRIS
983,2026-02-24,P007,B04,8,3,E-Wallet
984,2026-06-19,P024,B01,5,11,Debit Card
985,2026-02-21,P015,B05,10,10,E-Wallet
986,2026-02-08,P004,B02,2,1,Credit Card
987,2026-05-13,P011,B02,7,2,E-Wallet
988,2026-06-26,P018,B01,6,15,QRIS
989,2026-01-12,P015,B02,3,11,Debit Card
990,2026-04-02,P011,B01,10,14,QRIS
991,2026-04-20,P010,B05,9,16,Cash
992,2026-06-07,P003,B04,3,13,E-Wallet
993,2026-04-09,P007,B01,10,6,Credit Card
994,2026-05-11,P021,B02,4,8,E-Wallet
995,2026-04-04,P003,B01,8,4,Credit Card
996,2026-02-19,P004,B04,3,8,E-Wallet
997,2026-03-25,P005,B01,3,2,E-Wallet
998,2026-03-05,P019,B05,2,0,QRIS
999,2026-02-17,P006,B04,3,18,Debit Card
1000,2026-05-08,P023,B02,4,9,Debit Card
